Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Outdoor Air Relative Humidity [%](TimeStep),PLENUM-1:Zone Mean Air Temperature [C](TimeStep),PLENUM-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE1-1:Zone Mean Air Temperature [C](TimeStep),SPACE1-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE2-1:Zone Mean Air Temperature [C](TimeStep),SPACE2-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE3-1:Zone Mean Air Temperature [C](TimeStep),SPACE3-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE4-1:Zone Mean Air Temperature [C](TimeStep),SPACE4-1:Zone Mean Air Dewpoint Temperature [C](Hourly),SPACE5-1:Zone Mean Air Temperature [C](TimeStep),SPACE5-1:Zone Mean Air Dewpoint Temperature [C](Hourly),PLENUM-1:Zone Air Temperature [C](Hourly),PLENUM-1:Zone Air System Sensible Heating Rate [W](Hourly),PLENUM-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE1-1:Zone Air Temperature [C](Hourly),SPACE1-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE1-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE2-1:Zone Air Temperature [C](Hourly),SPACE2-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE2-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE3-1:Zone Air Temperature [C](Hourly),SPACE3-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE3-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE4-1:Zone Air Temperature [C](Hourly),SPACE4-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE4-1:Zone Air System Sensible Cooling Rate [W](Hourly),SPACE5-1:Zone Air Temperature [C](Hourly),SPACE5-1:Zone Air System Sensible Heating Rate [W](Hourly),SPACE5-1:Zone Air System Sensible Cooling Rate [W](Hourly),HOT WATER LOOP:Plant Supply Side Cooling Demand Rate [W](Hourly),HOT WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),CHILLED WATER LOOP:Plant Supply Side Cooling Demand Rate [W](Hourly),CHILLED WATER LOOP:Plant Supply Side Heating Demand Rate [W](Hourly),Whole Building:Facility Total Electricity Demand Rate [W](TimeStep),SPACE1-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),SPACE2-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),SPACE3-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),SPACE4-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),SPACE5-1 PEOPLE 1:Zone Thermal Comfort Fanger Model PMV [](TimeStep),OCCUPY-1:Schedule Value [](TimeStep),HTG-SETP-SCH:Schedule Value [](TimeStep),CLG-SETP-SCH:Schedule Value [](TimeStep),SPACE1-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE2-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE3-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE4-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),SPACE5-1 ZONE COIL:Heating Coil Heating Rate [W](Hourly),OA HEATING COIL 1:Heating Coil Heating Rate [W](Hourly),MAIN HEATING COIL 1:Heating Coil Heating Rate [W](Hourly),OA COOLING COIL 1:Cooling Coil Total Cooling Rate [W](Hourly),OA COOLING COIL 1:Cooling Coil Sensible Cooling Rate [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Total Cooling Rate [W](Hourly),MAIN COOLING COIL 1:Cooling Coil Sensible Cooling Rate [W](Hourly),CENTRAL BOILER:Boiler Heating Rate [W](Hourly),CENTRAL BOILER:Boiler NaturalGas Rate [W](Hourly),CENTRAL CHILLER:Chiller Electricity Rate [W](Hourly),CENTRAL CHILLER:Chiller Evaporator Cooling Rate [W](Hourly),CENTRAL CHILLER:Chiller Evaporator Inlet Temperature [C](Hourly),CENTRAL CHILLER:Chiller Evaporator Outlet Temperature [C](Hourly),CENTRAL CHILLER:Chiller Evaporator Mass Flow Rate [kg/s](Hourly),CENTRAL CHILLER:Chiller Condenser Heat Transfer Rate [W](Hourly),HW CIRC PUMP:Pump Outlet Temperature [C](Hourly),HW CIRC PUMP:Pump Mass Flow Rate [kg/s](Hourly),CW CIRC PUMP:Pump Outlet Temperature [C](Hourly),CW CIRC PUMP:Pump Mass Flow Rate [kg/s](Hourly),MIXED AIR NODE 1:System Node Temperature [C](Hourly),MIXED AIR NODE 1:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),MIXED AIR NODE 1:System Node Dewpoint Temperature [C](Hourly),VAV SYS 1 OUTLET NODE:System Node Temperature [C](Hourly),VAV SYS 1 OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),VAV SYS 1 OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),VAV SYS 1 OUTLET NODE:System Node Setpoint Temperature [C](Hourly),OA HEATING COIL 1 WATER INLET NODE:System Node Temperature [C](Hourly),OA HEATING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),MAIN HEATING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),MAIN COOLING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA COOLING COIL 1 WATER INLET NODE:System Node Temperature [C](Hourly),OA COOLING COIL 1 WATER INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA MIXING BOX 1 INLET NODE:System Node Temperature [C](Hourly),OA MIXING BOX 1 INLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA MIXING BOX 1 INLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),OA MIXING BOX 1 INLET NODE:System Node Setpoint Temperature [C](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Temperature [C](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Mass Flow Rate [kg/s](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Humidity Ratio [kgWater/kgDryAir](Hourly),OA HEATING COIL 1 AIR OUTLET NODE:System Node Setpoint Temperature [C](Hourly),Electricity:Facility [J](TimeStep) 
 07/22  15:00:00,25.9875,25.8,76.0,26.40523343945952,13.564715719510863,23.898421773467952,13.614782024798124,23.89844894570232,13.381332170512575,23.898407863206568,13.395960457413096,23.898444889888218,13.340626796863326,23.8980769640537,14.327892236018815,26.327034997024796,0.0,293.5910107744294,23.8985515181829,0.0,1780.9360597993496,23.898578662941745,0.0,951.5229355671272,23.898543376427355,0.0,2058.3007897752113,23.898575068043726,0.0,979.103351193228,23.898199425588007,0.0,2281.028127422258,0.0,0.0,17606.167111971892,0.0,16784.376372035636,-0.0869232705626119,-0.03686630981198256,-0.03486222268384047,-0.02622440241891453,-0.17349873173623154,1.0,22.2,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10423.930806282588,4495.554224652138,6724.468096451663,5777.296990955839,0.0,0.0,4222.025055024035,17606.167111971892,9.280878957719528,7.219999999999999,2.0380663081432804,21828.19216699593,57.58745006003115,0.0,9.280878957719528,2.038066308143281,20.13671569110048,0.009732048467198481,12.655725825172341,12.99989316598666,0.7212484724369312,0.009211446436190016,13.0,81.99999999999999,0.0,0.0,0.28191591145504713,7.219999999999999,1.1345985473624087,11.500036927359345,0.2994911162418201,0.008976004972740247,11.5,25.9875,0.2994911162418201,0.016823878589507103,4.5,15105938.734832069 
 07/22  15:15:00,,25.700000000000003,76.75,26.459668904861857,,23.898453974945173,,23.898474293849738,,23.898433988871197,,23.898463242719018,,23.89815451020209,,,,,,,,,,,,,,,,,,,,,,,,16156.637589254773,-0.08776919966770301,-0.03883996263822647,-0.0369367132824683,-0.026709786859097532,-0.17208505079631226,1.0,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14540973.830329295 
 07/22  15:30:00,,25.6,77.5,26.495404333727105,,23.898408115581883,,23.898431451374183,,23.898388193711394,,23.8984143640702,,23.898106745868755,,,,,,,,,,,,,,,,,,,,,,,,16162.786481161078,-0.08804772456841711,-0.040218946364354004,-0.038341630210698315,-0.026160590040787163,-0.1699634794538864,1.0,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14546507.833044969 
 07/22  15:45:00,,25.499999999999996,78.25,26.51386440982268,,23.898390461153518,,23.898423913699514,,23.89837918705537,,23.869643481080058,,23.89806196451338,,,,,,,,,,,,,,,,,,,,,,,,16143.557095602511,-0.09239965009184863,-0.04734614965932496,-0.046154110119428236,-0.03794511115800292,-0.16830804614114336,1.0,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14529201.38604226 
 07/22  16:00:00,25.549999999999997,25.4,79.0,26.523650622412823,13.874923538119404,23.898387541226157,13.873173934756435,23.8984326997329,13.608185647369048,23.89838698812446,13.632318913511119,23.809800279098777,13.542233319831407,23.89802778103659,14.581624325383748,26.498147067706114,0.0,289.4248951693053,23.89841002322668,0.0,1645.7466019543076,23.898440589664084,0.0,875.3102192972237,23.898397089440603,0.0,1890.0836274304393,23.869080341742013,0.0,923.39702914287,23.898087750405207,0.0,2156.2712383131648,0.0,0.0,17213.028615196843,0.0,16113.240672811811,-0.0978905754949914,-0.05610466122809381,-0.05562782280454054,-0.05739045993700467,-0.1673654241999864,1.0,22.2,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10515.947022097254,4362.38749827107,6201.423767807695,5166.692360254197,0.0,0.0,4109.232573520832,17213.028615196843,9.165918436619771,7.22,2.1102615298004315,21322.261188717675,57.58745006003115,0.0,9.165918436619771,2.1102615298004315,19.80322581336916,0.009842895775426219,12.818686636226566,13.007540781631683,0.6716785776801754,0.0092322478483685,13.0,81.99999999999999,0.0,0.0,0.258611616822223,7.219999999999999,1.1480943836512685,11.500007359888457,0.2994911162418201,0.00900758650809072,11.5,25.549999999999997,0.2994911162418201,0.017153553253529588,4.5,14501916.605530629 
 07/22  16:15:00,,25.224999999999998,80.5,26.582117487022792,,23.89857304789788,,23.898600156079375,,23.898566072491946,,23.629175486507652,,23.898282050746758,,,,,,,,,,,,,,,,,,,,,,,,14814.835560324496,-0.10551615679907789,-0.06708773970629321,-0.06761053886312193,-0.09830306326959912,-0.1682143760690126,1.0,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13333352.004292045 
 07/22  16:30:00,,25.049999999999997,82.0,26.640213602094256,,23.89867049777812,,23.788107302341658,,23.8986525915805,,23.401749291170994,,23.898246791686063,,,,,,,,,,,,,,,,,,,,,,,,14689.606113137797,-0.12859732590555517,-0.10488903564388134,-0.09552662362548393,-0.16164754140684867,-0.16695418523917313,1.0,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13220645.50182402 
 07/22  16:45:00,,24.875,83.5,26.645805619052595,,23.898621636232352,,23.666912654067104,,23.898603683986344,,23.24061368533061,,23.898179991300584,,,,,,,,,,,,,,,,,,,,,,,,14665.271053803484,-0.13255325775393567,-0.1333369153037078,-0.1029184054568813,-0.20354810475187068,-0.16625871108842172,1.0,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13198743.948423134 
 07/22  17:00:00,24.9625,24.7,85.0,26.610664072516418,14.101615619160691,23.89857402890091,14.254951685322037,23.569600286570306,13.864896358056436,23.898559549140867,14.001402505754367,23.12666127981618,13.577651197027038,23.898131886928013,14.886724237784533,26.619700195171514,0.0,88.22254246083548,23.898609802702314,0.0,1253.1139676875277,23.73080509976461,0.0,738.8213240270211,23.898595474299913,0.0,1428.70395394759,23.34954993570636,0.0,875.808434021304,23.898210180165353,0.0,1835.78472568868,0.0,0.0,15512.155122981254,0.0,14640.518682836428,-0.13691597196267472,-0.16085326368423922,-0.1105643944113697,-0.23912388802333004,-0.1664720107630741,1.0,22.2,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10633.85262938054,4174.938993004291,4342.150128499943,3570.608059218766,0.0,0.0,3678.957979564675,15512.155122981254,8.915256893873076,7.22,2.183237056327018,19191.11310254593,57.58745006003115,0.0,8.915256893873076,2.183237056327018,18.478334376900843,0.009801174042494264,12.754097509475866,13.028588789946582,0.5559094566204534,0.009250755618760279,13.0,81.99999999999999,0.0,0.0,0.18003450134539326,7.22,1.1572048525760463,11.52723922674233,0.2994911162418201,0.009062606944309028,11.5,24.9625,0.2994911162418201,0.01761262245330801,4.5,13176466.814552784 
 07/22  17:15:00,,24.825,83.75,26.553304657961284,,23.898546208380512,,23.480471843701558,,23.898536561451103,,23.020267127303804,,23.89810053573346,,,,,,,,,,,,,,,,,,,,,,,,14595.198212805593,-0.1422197506097088,-0.18823879463751153,-0.11894123823271902,-0.2729446259126477,-0.16747311610915752,1.0,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13135678.391525034 
 07/22  17:30:00,,24.95,82.5,26.482581997156235,,23.898531860192154,,23.389697836711324,,23.89852719995177,,22.912872966051253,,23.898080442415637,,,,,,,,,,,,,,,,,,,,,,,,14545.758129538328,-0.1475953494206798,-0.21576181392719287,-0.12718359011700112,-0.3058248457440153,-0.1689315546907791,1.0,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13091182.316584494 
 07/22  17:45:00,,25.075,81.25,26.386818734056295,,23.89836525248511,,23.356774840124917,,23.898382913907305,,22.87164065795353,,23.89805631098926,,,,,,,,,,,,,,,,,,,,,,,,14581.732771191353,-0.13612886152851267,-0.22250594430597992,-0.11819109808464202,-0.3143128771906652,-0.17046534288899198,1.0,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13123559.49407222 
 07/22  18:00:00,25.0125,25.2,80.0,26.300964606586298,14.412082165731212,23.8983470582737,14.69825597170332,23.32673682154553,13.907181105139303,23.898371014536668,14.435421557854689,22.85053580611295,13.484593954746224,23.898053369776616,15.148054313288826,26.430917498940026,44.111861191696335,3.708494125510242,23.89844759483287,0.0,1122.027591310984,23.388420335520834,0.0,716.3847933462152,23.898454422461707,0.0,1240.4860894882154,22.913829139355386,0.0,840.5602515090703,23.898072664728744,0.0,1767.475885584269,0.0,0.0,14911.312927072426,0.0,14543.029891022377,-0.13858036893522666,-0.23575618784540028,-0.12262230974111629,-0.32373609360269295,-0.17186276041570936,1.0,22.2,23.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10565.758463436108,4194.769835003742,3829.3223383301765,3054.9155226250723,0.0,0.0,3537.5342123755972,14911.312927072426,8.81184776670948,7.22,2.2342418618497977,18448.847139448022,57.58745006003115,0.0,8.81184776670948,2.2342418618497977,17.88382586785936,0.009830821297040172,12.795040979991597,13.005015755498928,0.5201068464721524,0.009240863357880835,13.0,81.99999999999999,0.0,0.0,0.16008570621448717,7.219999999999999,1.153004242035681,11.510255674929518,0.2994911162418201,0.009047265567394725,11.5,25.0125,0.2994911162418201,0.017480996045480597,4.5,13088726.901920138 
 07/22  18:15:00,,25.099999999999998,80.0,26.004760925782726,,23.57309365940874,,22.87409263217377,,23.58168729511119,,22.444029755503642,,23.822871210082088,,,,,,,,,,,,,,,,,,,,,,,,10101.181746364713,-0.21323870641689655,-0.33332842156529296,-0.19933196061832537,-0.40479539767365735,-0.21489151295954434,0.5,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9091063.57172824 
 07/22  18:30:00,,25.0,80.0,25.730164411385044,,23.284503304538053,,22.503668531962127,,23.27291170737116,,22.237746159265537,,23.70409365089933,,,,,,,,,,,,,,,,,,,,,,,,10026.355604032244,-0.2777018951013379,-0.42306975507212013,-0.2731641795335938,-0.4366124189928607,-0.24497550630623896,0.5,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9023720.043629019 
 07/22  18:45:00,,24.900000000000002,80.0,25.565230060087682,,23.155103944873577,,22.303604003790543,,23.08350286760782,,22.286886810735805,,23.5984502151285,,,,,,,,,,,,,,,,,,,,,,,,9981.502001330657,-0.31370496439533146,-0.48465938120375823,-0.3291942875312181,-0.41718582559091344,-0.27167261117249353,0.5,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8983351.801197592 
 07/22  19:00:00,24.95,24.8,80.0,25.433702804037093,14.229451963957562,23.027831621482726,14.253955309437359,22.211746650552485,13.23478470178429,22.936617905570888,14.037637910261097,22.21196318069062,12.880763576515484,23.514860380432825,15.207321110993869,25.683464550323137,0.0,184.56851251105127,23.260133132575774,0.0,937.2426961164269,22.473277954619732,0.0,644.229027621704,23.218679943915266,0.0,1002.6491308389702,22.2951564765489,0.0,765.4790965243942,23.660068864135688,0.0,893.0550689215083,0.0,25.147246518755246,12626.731835141232,0.0,9933.865005855461,-0.3654545065541567,-0.5286219763846454,-0.3790271957803486,-0.5102320889638635,-0.2936893840108591,0.5,22.2,23.9,0.0,9.258052693572525,0.0,22.94443077088238,0.0,0.0,0.0,10206.277863275682,4174.956750467869,1879.3483858797028,1522.9435490309925,25.147246518755246,31.434058148444056,3005.2518553905047,12626.731835141232,8.578590024291403,7.219999999999999,2.21638760931687,15631.983690531739,57.52348326513402,0.00024364890992073995,8.578590024291403,2.216387609316871,15.542900813168142,0.009542205704148696,12.353036439051294,13.000023161549684,0.4167442235680826,0.009203264774154563,13.0,81.99999999999999,0.0,0.0,0.08204609578440186,7.22,1.1082648357912115,11.500028017173205,0.2994911162418201,0.009016889497705818,11.5,24.95,0.2994911162418201,0.017001039204442014,4.5,8940478.505269915 
 07/22  19:15:00,,24.725,80.0,24.972420634462654,,22.590789633655397,,22.20070327298916,,22.497528983555114,,22.202606054073243,,23.085481702599548,,,,,,,,,,,,,,,,,,,,,,,,6875.863707063027,-0.47003113373324135,-0.574354315601685,-0.4854326058881798,-0.5620608463886816,-0.3959623191225574,0.0,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6188277.336356723 
 07/22  19:30:00,,24.65,80.0,24.690561730952453,,22.220622265907,,22.200880256119667,,22.208548552058588,,22.20001165506941,,22.602869013959527,,,,,,,,,,,,,,,,,,,,,,,,6815.390923281004,-0.5642388178226612,-0.6040276617494034,-0.5694847732221165,-0.5940802661618477,-0.5002915348729083,0.0,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6133851.830952901 
 07/22  19:45:00,,24.575,80.0,24.533924591558446,,22.200899355839372,,22.20097888111925,,22.20045587534242,,22.200983990843287,,22.351467217307835,,,,,,,,,,,,,,,,,,,,,,,,6761.194635692416,-0.6004910229584802,-0.6254310750076735,-0.6026123118125671,-0.6166349267608985,-0.5683185220852213,0.0,22.2,23.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6085075.172123173 
 07/22  20:00:00,24.6125,24.5,80.0,24.387403331339375,13.401728407239265,22.1999846879747,13.039176288901633,22.20155868766163,12.259533184199181,22.201472529580922,12.887305657013167,22.2001327486002,12.09947834151449,22.20495824790964,14.414600047256238,24.64607757207823,0.0,657.2991262844512,22.303073985844115,0.0,707.39534893266,22.201030274472426,0.0,286.3887582781503,22.27700148513426,0.0,710.421824416241,22.200933612146535,0.0,320.9004193664987,22.56119404544414,0.0,788.2766838912473,0.0,1130.1122630777077,11881.749137531024,0.0,6714.402020607819,-0.6237094223947643,-0.6416012333870673,-0.624999447886775,-0.6340611109800318,-0.6158051669045382,0.0,22.2,23.9,140.9476401890385,347.34471949673235,198.30897501145444,458.6190034343915,11.971360473516832,0.0,0.0,9836.729992267274,4067.554782974312,1590.9655709649783,1398.4273779127475,1130.1122630777077,1412.6403288471345,2829.010989610423,11881.749137531024,8.610351088449715,7.22,2.0388364579121094,14710.760127141448,55.85203547840199,0.010271492439176811,8.610351088449715,2.03883645791211,15.251601560067861,0.00937993544445593,12.107930463247612,12.999959212618073,0.4167442235680826,0.009196831650591375,13.0,81.99999999999999,0.0,0.0,0.07021386178431967,7.219999999999999,1.0602892265872943,11.500015555246794,0.2994911162418201,0.009002207175714202,11.5,24.6125,0.2994911162418201,0.01663933312489724,4.5,6042961.818547037 
 07/22  20:15:00,,24.4,80.5,24.43865514670171,,22.393023204890405,,22.37656535525605,,22.393150602903468,,22.41093681487378,,22.25016991201217,,,,,,,,,,,,,,,,,,,,,,,,1600.0,-0.6157424042563814,-0.6323454012064625,-0.6170923874514338,-0.621226404386874,-0.6316967118781861,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440000.0 
 07/22  20:30:00,,24.3,81.0,24.521048771515854,,22.557731941023548,,22.519145016721613,,22.55806774205502,,22.57627900596832,,22.357978609714994,,,,,,,,,,,,,,,,,,,,,,,,1600.0,-0.6005946461725885,-0.6188006150406384,-0.6019894509071152,-0.6050173797867118,-0.6284836002568912,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440000.0 
 07/22  20:45:00,,24.200000000000003,81.5,24.49659359468154,,22.59679484065605,,22.547797508317935,,22.598257605964612,,22.60717114921151,,22.40103131937046,,,,,,,,,,,,,,,,,,,,,,,,1600.0,-0.5981465809933039,-0.6172236801958443,-0.5994715801844445,-0.6034235690796641,-0.6282228631394727,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1440000.0 
 07/22  21:00:00,24.25,24.1,82.0,24.406671333582775,12.798300339734329,22.567831993227077,12.453712654191902,22.520816010387044,11.952894200494367,22.570053685856294,12.344882233059883,22.574695264664935,11.885684508199565,22.380849688466576,13.750289836744418,24.46574221162047,0.0,0.0,22.52884549494927,47.52,0.0,22.49108097267066,20.520000000000003,0.0,22.529882409194848,47.52,0.0,22.542270558679636,20.520000000000003,0.0,22.34750738239105,88.92000000000002,0.0,0.0,0.0,0.0,0.0,1600.0,-0.6054404249624739,-0.623814412131588,-0.606708031547553,-0.6112680177186397,-0.6354512138402809,0.0,16.7,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.629260005820322,8.629260005820322,0.0,0.0,55.62830293119166,0.0,8.629260005820322,0.0,24.46092521105962,0.009840820857483907,12.83528940313395,24.46092521105962,0.0,0.009840820857483907,13.0,82.0,0.0,0.0,0.0,7.22,0.0,24.25,0.0,0.01652394657534034,11.5,24.25,0.0,0.01652394657534034,4.5,1440000.0 
 07/22  21:15:00,,24.025000000000002,82.25,24.296306677954284,,22.501051549027,,22.461283642753312,,22.503134330933598,,22.5095958545266,,22.308424608736665,,,,,,,,,,,,,,,,,,,,,,,,475.0,-0.6254578759255319,-0.6418003321412071,-0.6268972891709148,-0.6306614708215582,-0.6586832735922579,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/22  21:30:00,,23.950000000000003,82.5,24.191037527581695,,22.392719303523414,,22.362909843243738,,22.393935376062284,,22.406555371311104,,22.1793320555622,,,,,,,,,,,,,,,,,,,,,,,,475.0,-0.6481033611231792,-0.6625474136762972,-0.6497848822319627,-0.6526955099355173,-0.6842762031753309,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/22  21:45:00,,23.875,82.75,24.09061702593425,,22.298621608601398,,22.277909893967756,,22.2987491035162,,22.317114838651236,,22.062295164875334,,,,,,,,,,,,,,,,,,,,,,,,475.0,-0.6693465236520061,-0.6820889540982727,-0.6713102023186628,-0.6734455885569413,-0.7087066720578383,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/22  22:00:00,23.9125,23.8,83.0,23.991535931413203,12.810877999931376,22.22799369124847,12.467979167090476,22.21313715310369,11.963824611233601,22.227128070052938,12.358660487670805,22.247954006893288,11.895153005717326,21.977751136057904,13.763905997532618,24.14237429072086,0.0,0.0,22.35509653810007,27.720000000000002,0.0,22.328810133267122,11.970000000000002,0.0,22.355736720141255,27.720000000000002,0.0,22.37030501784556,11.970000000000002,0.0,22.131950741308025,51.87000000000001,0.0,0.0,0.0,0.0,0.0,475.0,-0.6871610892190756,-0.6987372802265174,-0.6893988618828176,-0.6912451951152914,-0.7283888718922525,0.0,16.7,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.629260005820322,8.629260005820322,0.0,0.0,55.62830293119166,0.0,8.629260005820322,0.0,24.24615814126325,0.009820930660353605,12.80943224366003,24.24615814126325,0.0,0.009820930660353605,13.0,82.0,0.0,0.0,0.0,7.22,0.0,23.9125,0.0,0.016460494161501006,11.5,23.9125,0.0,0.016460494161501006,4.5,427500.0 
 07/22  22:15:00,,23.775000000000002,83.25,23.893845378134227,,22.170140802545824,,22.15806053518012,,22.168342863187327,,22.18872521901664,,21.914542811770936,,,,,,,,,,,,,,,,,,,,,,,,475.0,-0.7023289310839752,-0.713334722013616,-0.704836747912348,-0.7069147899692341,-0.7443318803942485,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/22  22:30:00,,23.75,83.5,23.798652018956517,,22.117307793805793,,22.106402534227925,,22.11458814363508,,22.133291396635165,,21.86022350858292,,,,,,,,,,,,,,,,,,,,,,,,475.0,-0.7161165595937661,-0.726885374235977,-0.7188834610544992,-0.7214387319436666,-0.7582556783381,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/22  22:45:00,,23.724999999999998,83.75,23.70643700101857,,22.06779168667778,,22.057444081463768,,22.06416953256994,,22.08095786669409,,21.809946709734575,,,,,,,,,,,,,,,,,,,,,,,,475.0,-0.7289120021929777,-0.739608438680389,-0.7319250743202691,-0.7350324067901595,-0.7710012913445141,0.0,16.7,29.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,427500.0 
 07/22  23:00:00,23.7375,23.7,84.0,23.617236717689394,12.81403627088524,22.02192254581632,12.471025164242919,22.011767955406015,11.966862445102405,22.017445429950286,12.361702908026107,22.032282829238575,11.898207985726222,21.763298397115314,13.767060750540391,23.754042778949678,0.0,0.0,22.094290707211428,15.840000000000002,0.0,22.083418776569456,6.840000000000001,0.0,22.09113649233566,15.840000000000002,0.0,22.10881432789612,6.840000000000001,0.0,21.837002856800936,29.640000000000004,0.0,0.0,0.0,0.0,0.0,475.0,-0.7407574503373263,-0.7514811914937837,-0.7440004373200158,-0.7476782741435344,-0.782758503838178,0.0,16.7,29.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.629260005820322,8.629260005820322,0.0,0.0,55.62830293119166,0.0,8.629260005820322,0.0,23.84761758238063,0.00982187791681844,12.81408867441219,23.84761758238063,0.0,0.00982187791681844,13.0,82.0,0.0,0.0,0.0,7.22,0.0,23.7375,0.0,0.016482390438316796,11.5,23.7375,0.0,0.016482390438316796,4.5,427500.0 
